time(s),delay(ms)
7.228185000000001,46.339
7.228212,46.359
7.228223,46.363
7.228249,46.382
7.228260000000001,46.386
7.228286,45.344
7.229202,46.239
7.2292179999999995,46.234
7.229232,46.24
7.229259,46.26
7.2292700000000005,46.263
7.229296000000001,46.282
7.2293069999999995,46.152
7.229334,46.165
7.229346,46.169
7.230359999999999,47.176
7.231682,46.253
7.231698000000001,46.241
7.231711000000001,46.236
7.231738,46.248
7.23175,46.235
7.231775,46.25
7.2317860000000005,46.254
7.231812,46.273
7.231823,46.277
7.2328209999999995,47.268
7.232835,47.275
7.232862,47.293
7.233099,45.463
7.233114,45.451
7.233128,45.441
7.233155,45.451
7.233166,45.454
7.233191,45.472
7.238912999999999,46.638
7.238942,46.64
7.23896,46.635
7.238994,46.65
7.239006000000001,46.639
7.239033,46.648
7.239044,46.637
7.239071,46.646
7.239083,46.635
7.240009,47.552
7.240024,47.56
7.240051,47.58
7.240063,47.585
7.240088,47.603
7.240099,47.607
7.240124,47.625
7.240136000000001,47.63
7.240161,47.648
7.240171999999999,47.651
7.240197,47.668
7.241416,45.842
7.2414309999999995,45.845
7.2449650000000005,46.99
7.244983,46.984
7.244997000000001,46.982
7.245025,46.988
7.245037,46.992
7.245092,47.04
7.245105,47.046
7.245132,47.066
7.245144,47.071
7.245169,47.089
7.24518,47.057
7.2452060000000005,47.065
7.245216,47.052
7.245245,47.065
7.245256,47.067
7.2452820000000004,47.085
7.245292999999999,47.088
7.245318,47.106
7.245329,46.095
7.246149999999999,46.897
7.2461649999999995,46.89
7.246193,46.901
7.246204,46.891
7.24623,46.909
7.246241,46.913
7.246265999999999,46.931
7.246278,46.936
7.246303,46.947
7.2463299999999995,46.966
7.247251,47.88
7.247267,45.998
7.247294,46.006
7.247305,46.009
7.247331,46.028
7.248365,45.959
7.24838,45.947
7.248394,45.936
7.2484210000000004,45.954
7.248432,45.958
7.248457,45.976
7.248469,45.981
7.248494,45.999
7.2554669999999994,45.768
7.25549,45.758
7.255504,45.747
7.255533000000001,45.766
7.2555439999999995,45.768
7.25557,45.786
7.260629,46.781
7.260676,46.792
7.260691,46.787
7.260733,46.805
7.2607479999999995,46.803
7.260776,46.823
7.2607870000000005,46.827
7.260815,46.847
7.260827,45.868
7.261718,46.73
7.261733,46.722
7.261760000000001,46.74
7.261772,46.744
7.261797,46.762
7.261809,46.767
7.2618339999999995,46.785
7.262811,46.736
7.262827000000001,46.716
7.26284,46.703
7.262867,46.714
7.262879,46.717
7.262904000000001,46.735
7.262915,46.739
7.2629399999999995,46.756
7.263899,46.615
7.263913,46.6
7.2639260000000005,46.604
7.263953000000001,46.623
7.264995,46.5
7.26501,46.485
7.265024,46.471
7.265049,46.478
7.265060999999999,46.465
7.265087,46.474
7.265098,46.461
7.265123,46.468
7.265134,46.471
7.265159,46.489
7.26517,46.491
7.265231,46.544
7.265244,46.548
7.265269,46.565
7.26528,46.569
7.265306,46.587
7.265317,45.8
7.2653419999999995,45.809
7.265353,45.812
7.266131000000001,46.583
7.266146,45.497
7.266173,45.497
7.266184,45.484
7.266209,45.492
7.266220000000001,45.48
7.266246,45.498
7.2662569999999995,45.502
7.266282,45.52
7.266292999999999,45.524
7.267247,46.471
7.267264,45.457
7.267292,45.461
7.267304,45.448
7.26733,45.457
7.267341,45.446
7.267366,45.443
7.267377000000001,45.431
7.267403,45.44
7.2683599999999995,46.387
7.268374,46.394
7.268388,46.399
7.268414,46.418
7.268425000000001,46.422
7.268462,46.452
7.268474,46.457
7.2685,46.476
7.268511,45.575
7.268537,45.574
7.269478,46.491
7.269493000000001,46.489
7.269506000000001,46.473
7.269533,46.481
7.269544,46.484
7.269569000000001,46.501
7.2695799999999995,46.505
7.269604999999999,46.523
7.269616,46.528
7.270592,47.497
7.270608,46.539
7.2706360000000005,46.556
7.270647,46.56
7.2706729999999995,46.579
7.272691,46.618
7.272706,46.604
7.2727200000000005,46.61
7.272747000000001,46.63
7.272758,46.633
7.272783,46.652
7.2738059999999995,45.924
7.273821,45.913
7.273834,45.902
7.273861,45.909
7.273873,45.898
7.2743199999999995,46.327
7.274337,46.321
7.274366,46.333
7.274377,46.322
7.274402,46.339
7.274412999999999,46.343
7.274438,46.361
7.274449,46.365
7.2744729999999995,46.382
7.275446,47.348
7.275464,47.357
7.275479000000001,47.365
7.275506,47.385
7.275517,46.157
7.275542000000001,46.162
7.2755540000000005,46.15
7.275579,46.157
7.27559,46.146
7.275616,46.154
7.276889,47.404
7.276905,47.402
7.2769189999999995,47.393
7.2769449999999996,47.41
7.276956,47.412
7.276981,47.429
7.276993,47.433
7.277018,47.45
7.277029000000001,47.453
7.277255,47.671
7.277269,47.677
7.277296000000001,47.696
7.2773069999999995,47.699
7.277332,47.716
7.277343,46.879
7.277368,46.885
7.277379,46.875
7.277404000000001,46.879
7.277413999999999,46.881
7.278361,47.822
7.278377000000001,47.831
7.278404,47.851
7.278416,45.662
7.278441,45.662
7.278452000000001,45.649
7.278477,45.657
7.278488,45.646
7.278513,45.653
7.279496,46.614
7.27951,46.599
7.279524,46.591
7.279557,46.614
7.279569,46.618
7.279594,46.636
7.279604999999999,46.64
7.279631,46.659
7.279642,46.663
7.279667000000001,46.681
7.280635,47.64
7.28065,47.647
7.280664,47.653
7.28069,47.672
7.280701,47.403
7.280727,47.409
7.280738,47.398
7.280763,47.405
7.280774,47.409
7.280799,47.425
7.281972,48.591
7.281987,48.599
7.282,47.532
7.282027,47.534
7.282037999999999,47.536
7.282063,47.554
7.284071,46.444
7.284088,46.445
7.284102,46.451
7.28413,46.472
7.285152,45.979
7.285167,45.967
7.28518,45.956
7.2852060000000005,45.965
7.285216999999999,45.954
7.285243,45.962
7.285254,45.95
7.285279,45.966
7.28529,45.969
7.2862659999999995,46.938
7.286282,46.947
7.286309,46.967
7.286326,46.977
7.2863549999999995,46.999
7.286366,46.142
7.286392,46.144
7.286403,46.132
7.286428,46.139
7.2864390000000006,46.142
7.287676,47.372
7.287691,47.38
7.287718,47.4
7.287729000000001,46.39
7.287754,46.388
7.287765,46.375
7.28779,46.383
7.287801,46.387
7.287826,46.405
7.288805,47.377
7.288819999999999,47.386
7.2888329999999995,46.309
7.288859,46.307
7.28887,46.295
7.288895,46.302
7.288906,46.291
7.288932,46.308
7.288943000000001,46.313
7.288968,46.331
7.2899329999999996,47.289
7.291022,48.371
7.2910379999999995,48.38
7.291067,48.402
7.291078000000001,47.289
7.291105,47.293
7.291116,47.295
7.291142,47.314
7.291153,46.196
7.2911790000000005,46.197
7.291189999999999,46.2
7.291215,46.217
7.292139,46.085
7.292155,46.086
7.292167999999999,46.091
7.292194,46.11
7.3191120000000005,46.067
7.319151,46.076
7.319167,46.067
7.319202000000001,46.086
7.319214,46.09
7.319243,46.11
7.320237,45.696
7.320265999999999,45.698
7.320283000000001,45.676
7.320316,45.688
7.320328000000001,45.675
7.320354999999999,45.693
7.320367,45.698
7.320393,45.715
7.320404000000001,45.719
7.32043,45.738
7.3216790000000005,46.979
7.321695,46.987
7.321709,46.048
7.321736,46.05
7.321747,46.039
7.3217740000000004,46.057
7.321785,46.061
7.32181,46.079
7.321821,46.083
7.322828,47.083
7.323983,46.82
7.323999,46.81
7.324013,46.801
7.324041,46.812
7.324052,46.814
7.324078999999999,46.833
7.32409,46.837
7.324115,46.855
7.324126000000001,45.841
7.324152,45.84
7.3241629999999995,45.832
7.324188,45.85
7.325125,45.496
7.32514,45.484
7.325153,45.472
7.325179,45.489
7.325191,45.493
7.325216,45.511
7.325227,45.515
7.325252000000001,45.532
7.331909,46.564
7.331939,46.561
7.331951,46.547
7.3319589999999994,46.537
7.331984,46.553
7.332002,46.564
7.332307,45.852
7.3323339999999995,45.852
7.332344,45.838
7.332353,45.83
7.332376,45.83
7.332394,45.832
7.332402,45.831
7.33242,45.842
7.332429,45.843
7.333438,46.844
7.333465,46.863
7.333491,46.881
7.333501,45.923
7.333519,45.926
7.333528,45.927
7.333546999999999,45.939
7.337143,45.92
7.3371710000000006,45.919
7.337181999999999,45.906
7.33719,45.895
7.337199,45.881
7.337223,45.887
7.337241,45.882
7.33725,45.873
7.337257999999999,45.856
7.338279000000001,46.868
7.338305,46.885
7.338398,46.969
7.338411,46.974
7.338419,46.973
7.338439,46.986
7.338457,46.996
7.338466,46.998
7.338484,47.008
7.338493000000001,47.01
7.339772,47.422
7.339799,47.417
7.339823,47.419
7.339840000000001,47.416
7.339849,47.417
7.339857,47.418
7.339875,47.429
7.339891,46.462
7.339909,46.453
7.340924,47.445
7.340952000000001,47.465
7.3409629999999995,47.469
7.340986,47.485
7.340997000000001,47.489
7.3410150000000005,47.5
7.341024999999999,46.458
7.341042000000001,46.448
7.3410519999999995,46.434
7.341069,46.433
7.34204,47.396
7.342067,47.416
7.342079,47.421
7.348222,46.518
7.34828,46.544
7.348292000000001,46.532
7.348301,46.531
7.348331,46.553
7.348349,46.563
7.348358,46.564
7.348366,46.565
7.35337,46.582
7.353413,46.594
7.353422999999999,46.579
7.353432,46.568
7.353441,46.568
7.353470000000001,46.589
7.353489,45.614
7.353505,45.603
7.353523,45.598
7.354458999999999,46.517
7.354486,46.536
7.354496,46.539
7.354519,46.555
7.354529,46.557
7.355543,46.546
7.355562,46.538
7.355571,46.523
7.355591,46.524
7.3556099999999995,46.535
7.35562,46.537
7.355637,46.547
7.355647,46.55
7.355665,46.562
7.356646,46.481
7.356673,46.494
7.3566840000000004,46.497
7.356693,46.499
7.358784,46.505
7.35883,46.524
7.358846,46.516
7.358888,46.541
7.358902,46.533
7.35891,46.522
7.358919,46.507
7.358937,46.507
7.358954,46.502
7.358972,46.504
7.359980999999999,47.49
7.360041,47.532
7.360065,47.534
7.3601,47.551
7.360111,47.554
7.360119,47.554
7.360128,47.556
7.360145,47.565
7.360162999999999,47.575
7.360181,47.585
7.3601909999999995,47.588
7.360209,47.598
7.360219,47.6
7.360236,47.609
7.360246,47.611
7.360264,47.621
7.360273,47.623
7.360291,46.952
7.360301000000001,46.935
7.361148,47.758
7.361177,47.761
7.361203000000001,47.764
7.361214,47.766
7.361233,47.779
7.361242,47.781
7.361260000000001,47.791
7.36127,47.794
7.361287,47.804
7.3612969999999995,47.807
7.363283,48.809
7.363313,48.809
7.363352,48.83
7.363366,48.822
7.363375,48.815
7.363395000000001,48.827
7.3634129999999995,48.838
7.363423,47.851
7.36344,47.841
7.363449999999999,47.828
7.363468,47.829
7.363477,47.831
7.3634949999999995,47.841
7.363504,47.843
7.363522,47.854
7.363531,46.683
7.363549,46.671
7.363559,46.658
7.363576,46.667
7.364419,47.503
7.364439999999999,47.517
7.3644549999999995,47.525
7.364479,47.542
7.364488000000001,45.563
7.364505,45.547
7.365526,46.545
7.365546,46.555
7.36556,46.561
7.365581,46.575
7.365591,46.578
7.365609,46.252
7.365619,46.248
7.3656369999999995,46.258
7.365647,46.261
7.3666540000000005,46.153
7.366682,46.158
7.366709,46.162
7.366719,46.154
7.366728,46.155
7.3667359999999995,46.155
7.366744,46.156
7.366763,46.167
7.367103,45.479
7.367127,45.477
7.367138,45.465
7.367146,45.456
7.3671679999999995,45.455
7.367197,45.476
7.367215,45.487
7.367225,45.489
7.367233000000001,45.486
7.367251,45.493
7.369712000000001,47.943
7.369737,46.997
7.369763,46.995
7.369773,46.997
7.370825,46.686
7.370853,46.68
7.370863,46.66
7.370887,46.66
7.370905,46.649
7.370914,46.639
7.370932,46.633
7.370941,46.624
7.3709489999999995,46.623
7.370957000000001,46.622
7.371929,47.586
7.3719589999999995,47.607
7.371996,47.636
7.372008,47.64
7.372017,47.641
7.3720360000000005,47.652
7.372054,46.772
7.372064,46.754
7.372082000000001,46.749
7.372335,46.985
7.372362,46.978
7.372381000000001,46.98
7.372405,46.981
7.372415,46.972
7.372434,46.967
7.3724430000000005,46.967
7.372461,46.977
7.37247,46.977
7.372488000000001,46.987
7.373442,47.933
7.373461,47.943
7.373470999999999,47.945
7.373491,47.957
7.373501,47.959
7.373519,47.968
7.373529,47.96
7.373546,47.077
7.373556,47.057
7.374581,48.065
7.374606,48.067
7.374633,48.078
7.374644,48.081
7.374662,48.092
7.374671,46.056
7.374689999999999,46.048
7.374699,46.034
7.3747169999999995,46.043
7.374726,46.045
7.37569,47.002
7.375707,47.012
7.3757280000000005,47.026
7.376782,46.081
7.376808,46.079
7.376819,46.081
7.377857,46.052
7.377883,46.05
7.3779189999999994,46.063
7.377930999999999,46.058
7.377959,46.077
7.377971,46.082
7.377999,46.103
7.378011000000001,46.107
7.3789560000000005,46.796
7.378973,46.786
7.379004,46.794
7.379016,46.788
7.379042,46.792
7.379053,46.795
7.379079,46.814
7.37909,46.818
7.379116,46.837
7.379389,47.103
7.379417999999999,47.125
7.379429,47.129
7.379453000000001,46.136
7.379464,46.121
7.3794830000000005,46.116
7.379492,46.108
7.37951,46.118
7.37952,46.121
7.379537,46.131
7.380511,47.098
7.380538,45.809
7.380549,45.793
7.380573,45.792
7.380584,45.784
7.380602,45.793
7.380612,45.796
7.380629,45.805
7.3827430000000005,46.904
7.382761,46.907
7.382776,46.914
7.382804,46.935
7.383852,46.444
7.38387,46.438
7.383884,46.429
7.3839120000000005,46.439
7.383922999999999,46.427
7.38395,46.444
7.383961,46.448
7.383987,46.467
7.383997999999999,46.471
7.384023,46.489
7.384094,46.553
7.384119,46.569
7.384135000000001,45.63
7.384171,45.635
7.384189,45.64
7.4112089999999995,45.493
7.411243000000001,45.495
7.411254,45.48
7.411281,45.497
7.4113,45.508
7.411308,45.507
7.411317,45.507
7.411332000000001,45.513
7.412368000000001,45.529
7.412395,45.534
7.41242,45.536
7.412431,45.53
7.412448,45.524
7.412458,45.526
7.412478,45.539
7.41249,45.544
7.412522,45.569
7.4134970000000004,46.537
7.413524000000001,46.557
7.413536,46.204
7.41356,46.202
7.41357,46.189
7.413589,46.197
7.4135990000000005,46.199
7.413617,46.209
7.413626,46.21
7.413654999999999,46.232
7.416087,45.461
7.416112,45.464
7.416123,45.453
7.4161459999999995,45.459
7.416157,45.447
7.416175,45.447
7.416184,45.448
7.416202,45.459
7.4162420000000004,45.492
7.41721,46.453
7.417237,46.473
7.417247000000001,46.476
7.418598,46.447
7.418626000000001,46.446
7.4186440000000005,46.441
7.4186819999999996,46.462
7.418699999999999,46.472
7.4187330000000005,46.498
7.4187520000000005,46.51
7.418783,46.534
7.424594,46.494
7.424624,46.496
7.424634,46.483
7.424643,46.473
7.424667,46.474
7.4246859999999995,46.483
7.424695,46.485
7.424713,46.495
7.424722,46.496
7.4247309999999995,46.497
7.425698000000001,47.456
7.425720999999999,47.471
7.425741,46.484
7.4257740000000005,46.489
7.42579,46.48
7.425826,46.498
7.425844,46.494
7.425878,46.511
7.425894,46.52
7.4260839999999995,46.702
7.4261040000000005,46.715
7.426126,46.73
7.429351,45.413
7.429381,45.411
7.430682,46.684
7.43071,46.689
7.430720999999999,46.688
7.430729,46.682
7.430754,46.695
7.430774,46.703
7.430783,46.628
7.430792,46.603
7.4308000000000005,46.572
7.430817,46.564
7.4318599999999995,47.583
7.431888,47.594
7.4318990000000005,47.597
7.431932,47.623
7.431943,47.627
7.431951,47.627
7.431959,47.628
7.431976,47.637
7.431993,46.7
7.43201,46.697
7.432982,47.648
7.433009,47.658
7.433020000000001,47.661
7.433043,47.677
7.433054,47.681
7.433072,47.692
7.433082000000001,46.592
7.433102,46.598
7.433111,46.599
7.4340720000000005,47.553
7.434099,46.485
7.434125,46.486
7.4341360000000005,46.473
7.434154,46.483
7.434164,46.486
7.434182,46.497
7.434191,46.499
7.434209,46.51
7.44023,45.332
7.440275,45.339
7.440285,45.33
7.441326,46.349
7.441352,46.366
7.441363,46.369
7.441387,46.386
7.441407,46.399
7.441416,46.4
7.441434,46.411
7.446435999999999,46.299
7.446466,46.296
7.446477,46.282
7.446485,46.272
7.446509,46.272
7.446528,46.281
7.446536,46.281
7.446544,46.282
7.446562,46.291
7.446584,46.306
7.447567,46.246
7.4475929999999995,46.252
7.447604,46.255
7.4476130000000005,46.257
7.448677,46.226
7.448722,46.241
7.448732,46.226
7.448741,46.218
7.448748999999999,46.204
7.44878,46.218
7.448798,46.213
7.4488069999999995,46.212
7.448816,46.214
7.449795,47.186
7.449838,47.222
7.449849,47.226
7.449858,47.227
7.449867,47.228
7.450869,46.342
7.4508980000000005,46.346
7.450908999999999,46.334
7.4509170000000005,46.333
7.450942,46.351
7.45096,46.362
7.450969,46.364
7.450978,46.366
7.453009,46.266
7.453037,46.251
7.453049,46.234
7.453073000000001,46.219
7.4530829999999995,46.2
7.453092,46.192
7.4531,46.182
7.4531220000000005,46.186
7.45314,46.189
7.4531480000000006,46.19
7.453166,46.2
7.453183,46.21
7.453192,46.212
7.4532,46.211
7.453218,46.222
7.4532359999999995,46.232
7.453245,46.234
7.453263,46.245
7.453272,45.394
7.454143,46.24
7.45417,46.244
7.454197,46.253
7.454207,46.24
7.454225999999999,46.251
7.454236,46.254
7.454254,46.265
7.454264,46.269
7.454281,46.28
7.455222,47.214
7.45525,47.236
7.4562870000000006,46.28
7.456303,46.271
7.456313,46.257
7.456333,46.26
7.4563429999999995,46.247
7.456361,46.249
7.456371,46.237
7.456389,46.236
7.456399,46.223
7.456416,46.232
7.457388,47.196
7.457416,47.216
7.457428,47.221
7.457452,47.236
7.4574620000000005,47.239
7.457481,47.251
7.457491,47.253
7.45751,47.265
7.4575190000000005,47.267
7.4584790000000005,48.219
7.458507,47.39
7.458533999999999,47.39
7.458545,47.377
7.458563,47.377
7.458572,47.375
7.45859,47.382
7.458600000000001,46.071
7.458619,46.051
7.458628,46.03
7.459887,47.269
7.459912999999999,47.273
7.459941,47.283
7.459952,47.265
7.459972,47.276
7.459981,47.277
7.459999,47.288
7.460009,47.291
7.460026,47.301
7.461145,48.412
7.4611719999999995,48.432
7.461184,48.435
7.461208,48.451
7.461219,47.521
7.461238000000001,47.51
7.461247,47.495
7.461265,47.496
7.461274,47.497
7.461292,47.507
7.461301000000001,47.509
7.4613190000000005,47.52
7.461328000000001,45.397
7.46227,46.311
7.4622969999999995,46.329
7.462332999999999,46.358
7.4623479999999995,46.069
7.462368000000001,46.059
7.462377999999999,46.046
7.462396,46.054
7.462406,46.057
7.462426000000001,46.069
7.462435999999999,46.072
7.463363,46.992
7.46339,45.981
7.4634160000000005,45.993
7.463426999999999,45.996
7.463445,46.007
7.464715,46.193
7.464742,46.192
7.464754,46.169
7.464763,46.147
7.4647939999999995,46.137
7.464813,46.119
7.464823,46.087
7.464840000000001,46.072
7.46485,46.043
7.464866,46.027
7.465809,46.959
7.465825,46.968
7.465835,46.97
7.4658549999999995,46.983
7.465865,46.986
7.465882,46.996
7.465892,46.997
7.465909,47.005
7.4659189999999995,46.279
7.465936,46.267
7.467003,47.31
7.467027,47.316
7.467038,47.319
7.46706,47.334
7.46707,47.337
7.4670879999999995,47.348
7.467098,45.978
7.467116,45.969
7.467125,45.954
7.467142,45.954
7.4671520000000005,45.942
7.46717,45.952
7.467179,45.954
7.4671959999999995,45.964
7.467205,45.966
7.467223,45.977
7.4681239999999995,46.871
7.468151,46.891
7.468163,45.883
7.4681869999999995,45.883
7.468198,45.878
7.468216,45.887
7.469202,45.822
7.469229,45.818
7.46924,45.82
7.469264,45.837
7.469275,45.841
7.4692929999999995,45.852
7.470281,45.792
7.470309,45.806
7.47033,45.819
7.470358,45.84
7.471354,45.689
7.471381,45.692
7.471393,45.667
7.471417000000001,45.659
7.4714279999999995,45.63
7.471446,45.611
7.471455,45.579
7.471473,45.562
7.471484,45.536
7.471502999999999,45.544
7.472752000000001,46.784
7.472779,46.803
7.472791,46.807
7.4728140000000005,46.823
7.472824999999999,46.826
7.472844,46.838
7.472854,46.841
7.472872000000001,46.852
7.472881,46.854
7.473856,47.822
7.473882,46.901
7.473908000000001,46.899
7.4739189999999995,46.886
7.473938,46.888
7.473948,46.89
7.473966000000001,46.901
7.474951,46.533
7.474978,46.533
7.47499,46.536
7.475015999999999,46.555
7.476044,46.554
7.476071,46.553
7.476082,46.541
7.476106,46.556
7.476117,46.56
7.476134,46.571
7.476144000000001,46.574
7.476161,46.584
7.476171,45.535
7.476189000000001,45.522
7.476198999999999,45.513
7.476216999999999,45.508
7.476226,45.509
7.4762439999999994,45.52
7.476254,45.523
7.476272,45.534
7.503237,45.657
7.5032749999999995,45.658
7.503286,45.63
7.5032950000000005,45.609
7.503323999999999,45.625
7.503344,45.631
7.503353,45.625
7.5043310000000005,45.666
7.504357,45.661
7.504367,45.635
7.504376000000001,45.616
7.504398,45.599
7.504417999999999,45.604
7.504437,45.607
7.504446,45.601
7.504465,45.607
7.506895999999999,48.024
7.506924,48.037
7.506935,48.034
7.506959,47.145
7.506969,47.128
7.506978,47.103
7.506996,47.094
7.507013,47.095
7.507021,47.091
7.507039,47.097
7.507048,47.093
7.508363999999999,46.018
7.50839,46.013
7.508417000000001,46.002
7.508426999999999,45.983
7.508446,45.988
7.508456,45.986
7.5084740000000005,45.991
7.508484,45.987
7.509492,45.974
7.509519,45.974
7.509545,45.987
7.509555000000001,45.986
7.510616,45.993
7.510644,45.993
7.510671,45.985
7.510681,45.966
7.510689999999999,45.958
7.510707999999999,45.961
7.510726,45.967
7.516452,45.972
7.516481,45.967
7.516492,45.937
7.5165169999999994,45.933
7.516527,45.906
7.516536,45.902
7.516553,45.907
7.51657,45.91
7.516578000000001,45.903
7.516596,45.909
7.517578,46.877
7.517605,46.891
7.517617,46.08
7.517640999999999,46.077
7.517651,46.051
7.51766,46.048
7.517668,46.044
7.517676000000001,46.04
7.5176940000000005,46.045
7.51872,47.059
7.518747,46.113
7.518775,46.129
7.518786,46.128
7.518805,46.136
7.521221,46.063
7.52125,46.075
7.5212650000000005,46.077
7.522375,46.12
7.522403000000001,46.117
7.52243,46.099
7.5224530000000005,46.09
7.522463,46.084
7.522483,46.089
7.5225,46.092
7.522509,46.087
7.523486,46.133
7.523513,46.147
7.5235389999999995,46.161
7.52355,46.16
7.525039,46.461
7.525066,46.446
7.525091000000001,46.438
7.525100999999999,46.411
7.52512,46.417
7.52513,46.414
7.525138,46.409
7.525154000000001,45.532
7.525171,45.523
7.525180000000001,45.498
7.525197,45.502
7.525206,45.499
7.525215,45.495
7.5252229999999996,45.491
7.52524,45.496
7.527175000000001,46.392
7.527203,46.389
7.527214,46.362
7.52724,46.361
7.52725,46.356
7.527268,46.362
7.527278,46.36
7.5272950000000005,46.365
7.5333000000000006,46.423
7.533328,46.429
7.533338,46.426
7.533362,46.438
7.534418,46.413
7.534446,46.407
7.534457000000001,46.382
7.534482,46.394
7.534492,46.391
7.534501000000001,46.387
7.534518,46.392
7.534535,46.396
7.53954,46.326
7.539568,46.314
7.539578000000001,46.286
7.539587,46.263
7.53961,46.246
7.539629,46.251
7.539637,46.247
7.539645,46.241
7.539662999999999,46.245
7.539680000000001,46.247
7.540675,47.227
7.5407020000000005,46.425
7.540712,46.407
7.540721,46.368
7.540744,46.362
7.540763,46.344
7.5407709999999994,46.338
7.54078,46.334
7.5407969999999995,46.338
7.541785,47.314
7.541811,47.328
7.541821,47.326
7.54183,46.453
7.541854,46.45
7.541873,46.456
7.541881,46.453
7.54288,46.368
7.5429070000000005,46.363
7.542917,46.358
7.5429260000000005,46.355
7.543993,46.395
7.5440190000000005,46.393
7.544029999999999,46.39
7.544055,46.404
7.546082,46.283
7.546109,46.272
7.54612,46.247
7.546129,46.228
7.546153,46.212
7.546171,46.202
7.5461800000000006,46.174
7.546198,46.164
7.546207000000001,46.138
7.546225000000001,46.143
7.546234,46.139
7.546252000000001,46.145
7.546261,46.142
7.546279,46.148
7.546288,46.144
7.546305,46.149
7.547189,47.021
7.547217,47.037
7.547229000000001,47.036
7.5472529999999995,47.048
7.547264,46.354
7.547282,46.339
7.5472920000000006,46.319
7.54731,46.302
7.547319000000001,46.297
7.54828,47.246
7.548306999999999,47.261
7.548334,47.277
7.548344,47.276
7.5483519999999995,47.274
7.549379,46.298
7.549406,46.296
7.549417,46.272
7.549425,46.251
7.549448,46.237
7.549466000000001,46.226
7.549475,46.221
7.549483,46.217
7.549501,46.222
7.550517,47.225
7.5505439999999995,47.238
7.550554,47.234
7.550563,46.042
7.550587,46.039
7.550606,46.02
7.550615,45.999
7.550623,45.973
7.5506400000000005,45.963
7.550657,45.946
7.5519110000000005,47.173
7.551938,47.187
7.551965,47.2
7.5519750000000005,47.196
7.551984,47.191
7.551992,47.186
7.552011,47.191
7.552028,47.194
7.552036,47.188
7.552062,46.398
7.552072,46.381
7.552082,46.378
7.5521,46.385
7.55211,45.285
7.552128,45.269
7.552138,45.244
7.552156,45.249
7.552165,45.246
7.552183,45.25
7.553198999999999,46.254
7.5532259999999996,46.269
7.553238,46.112
7.553261,46.11
7.553272,46.074
7.55329,46.067
7.553299,46.062
7.553317,46.068
7.553327,46.066
7.553345,46.073
7.554289,47.003
7.554322,47.024
7.554336,46.083
7.55436,46.08
7.554371,46.057
7.5543890000000005,46.049
7.554399,46.022
7.554418,46.027
7.554427,46.024
7.555626,47.21
7.555653,47.225
7.5556790000000005,47.239
7.555689,47.237
7.555707999999999,47.234
7.555718,46.35
7.555744,46.349
7.555752999999999,46.345
7.555771,46.351
7.556801999999999,46.003
7.556829,46.002
7.55684,45.976
7.556863999999999,45.972
7.556875,45.947
7.556894000000001,45.953
7.556903,45.95
7.556921,45.955
7.556931,45.951
7.55792,46.926
7.557947,46.94
7.557973,46.953
7.557984,46.051
7.558002,46.036
7.5591040000000005,47.103
7.559133,47.099
7.559143,47.096
7.559152,47.094
7.559176000000001,47.107
7.559195,47.113
7.5592049999999995,47.11
7.559223,47.117
7.5602,46.054
7.560228,46.052
7.560238999999999,46.026
7.560263,46.018
7.5602730000000005,45.991
7.560282,45.972
7.56029,45.934
7.5602979999999995,45.928
7.560317,45.935
7.561327,46.931
7.561354000000001,46.944
7.561363999999999,46.941
7.561372,46.936
7.561394,46.944
7.561412000000001,46.948
7.561421,46.944
7.561431,46.219
7.561461,46.222
7.561489,46.215
7.5624579999999995,47.156
7.562485,47.144
7.562496,47.141
7.56252,47.152
7.562548,47.168
7.562564,47.17
7.562577,47.168
7.562604,47.182
7.562635,47.199
7.562651,46.348
7.563571,47.256
7.563598,47.27
7.563624,47.285
7.5636350000000006,46.172
7.563662999999999,46.173
7.5636790000000005,46.153
7.563706,46.154
7.563721999999999,46.157
7.563752,46.174
7.565004,47.414
7.565031,47.429
7.565042,46.182
7.565072,46.178
7.565084,46.162
7.565103,46.143
7.565113,46.14
7.56513,46.145
7.56514,46.141
7.565157,46.145
7.5651660000000005,46.143
7.565184,46.15
7.566140000000001,46.126
7.566167,46.127
7.566179,46.126
7.566203000000001,46.139
7.567253,46.103
7.567274,46.111
7.567284,46.109
7.567307,46.121
7.568368,46.013
7.568395000000001,46.008
7.5684059999999995,45.981
7.568437,45.983
7.568453000000001,45.963
7.568480999999999,45.962
7.568498,45.942
7.568524999999999,45.941
7.568535,45.909
7.568553,45.899
7.570863999999999,48.198
7.570892,48.213
7.570903,48.21
7.570912999999999,48.207
7.570937,48.217
7.570956,48.223
7.570965,48.218
7.570973,48.213
7.570981,48.208
7.595808,46.253
7.595845000000001,46.254
7.595875,46.246
7.595886,46.243
7.595905,46.25
7.595915,46.246
7.5959319999999995,46.249
7.595942,46.246
7.598033,47.352
7.59806,47.35
7.598086,47.34
7.598096,47.324
7.598115,47.303
7.598126000000001,47.3
7.5981570000000005,47.318
7.598172,47.32
7.598198999999999,47.333
7.598214,47.334
7.598229,47.335
7.599297,46.047
7.599326,46.045
7.599344,46.026
7.59938,46.036
7.599397,46.039
7.599428,46.061
7.599444,46.066
7.599467,46.08
7.600716,46.247
7.600744,46.253
7.600755,46.242
7.600779,46.25
7.600789,46.252
7.600808,46.264
7.600817,46.265
7.600835,46.276
